Facility Name,Address,City/Town,State,ZIP Code,County/Parish,Telephone Number,Hospital Type,Hospital Ownership,Emergency Services,Promotes Interoperability of EHRs,Birthing Friendly Facility,Hospital Overall Rating,Count of Facility MORT Measures,MORT Measures Better,MORT Measures Worse,Count of Facility Safety Measures,Safety Measures Better,Safety Measures Worse,Count of Facility READM Measures,READM Measures Better,READM Measures Worse,Facility ID,MORT-30-AMI Benchmark,MORT-30-AMI Performance Rate,MORT-30-HF Benchmark,MORT-30-HF Performance Rate,MORT-30-PN Benchmark,MORT-30-PN Performance Rate,MORT-30-COPD Benchmark,MORT-30-COPD Performance Rate,AMI Normative Performance Index,HF Normative Performance Index,PN Normative Performance Index,COPD Normative Performance Index,AMI Performance Comparison,HF Performance Comparison,PN Performance Comparison,COPD Performance Comparison
RUSSELLVILLE HOSPITAL,15155 HIGHWAY 43,RUSSELLVILLE,AL,35653,FRANKLIN,(256) 332-1611,Acute Care Hospitals,Proprietary,Yes,Y,N,2,3.0,0.0,1.0,2.0,0.0,0.0,7.0,0.0,0.0,10158,0.887868,0.8742327837351045,0.907733,0.8794762468776209,0.872976,0.7583280205726624,0.934002,0.8927900195121765,0.984642743893354,0.9688710742890486,0.868669952636341,0.9558759183729548,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,AL,35150,TALLADEGA,(256) 249-5000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,Y,3,4.0,0.0,0.0,6.0,1.0,0.0,9.0,0.0,0.0,10164,0.887868,0.8742327837351045,0.907733,0.8791149854660034,0.872976,0.7951769828796387,0.934002,0.8871380090713501,0.984642743893354,0.9684730922705282,0.910880691885732,0.9498245282893935,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,ANCHORAGE,(907) 562-2211,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,Y,2,7.0,0.0,0.0,8.0,1.0,1.0,11.0,1.0,2.0,20001,0.887868,0.8974400162696838,0.907733,0.8783919811248779,0.872976,0.8170449733734131,0.934002,0.8697090148925781,1.0107809001672363,0.967676597771457,0.9359306250955503,0.9311639749085956,Outperforms Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
MAT-SU REGIONAL MEDICAL CENTER,2500 SOUTH WOODWORTH LOOP,PALMER,AK,99645,MATANUSKA-SUSITNA,(907) 861-6000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,Y,2,6.0,0.0,0.0,7.0,3.0,1.0,10.0,0.0,0.0,20006,0.887868,0.846750020980835,0.907733,0.841854989528656,0.872976,0.7963020205497742,0.934002,0.8814319968223572,0.9536890855181569,0.9274257843756435,0.9121694302589924,0.9437153205478759,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
BARTLETT REGIONAL HOSPITAL,3260 HOSPITAL DR,JUNEAU,AK,99801,JUNEAU,(907) 796-8900,Acute Care Hospitals,Government - Local,Yes,Y,Y,4,4.0,0.0,0.0,3.0,0.0,0.0,9.0,1.0,1.0,20008,0.887868,0.8742327837351045,0.907733,0.8843500018119812,0.872976,0.8366780281066895,0.934002,0.9060680270195007,0.984642743893354,0.9742402246166892,0.9584204240513937,0.9700921700590585,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
FAIRBANKS MEMORIAL HOSPITAL,1650 COWLES STREET,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,(907) 452-8181,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,3,5.0,0.0,0.0,5.0,1.0,0.0,10.0,1.0,0.0,20012,0.887868,0.8762030005455017,0.907733,0.8429059982299805,0.872976,0.7463549971580505,0.934002,0.8821840286254883,0.9868617863753415,0.9285836234112679,0.8549547721335415,0.9445204920604969,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,ANCHORAGE,(907) 276-1131,Acute Care Hospitals,Proprietary,Yes,Y,Y,3,7.0,0.0,0.0,7.0,1.0,0.0,9.0,1.0,2.0,20017,0.887868,0.8733019828796387,0.907733,0.8941730260848999,0.872976,0.802640974521637,0.934002,0.8952609896659851,0.9835943888952396,0.9850617153776495,0.9194307455435624,0.9585214910310526,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
CENTRAL PENINSULA GENERAL HOSPITAL,250 HOSPITAL PLACE,SOLDOTNA,AK,99669,KENAI PENINSULA,(907) 262-4404,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,Y,1,4.0,0.0,0.0,4.0,0.0,1.0,9.0,0.0,0.0,20024,0.887868,0.8742327837351045,0.907733,0.8623949885368347,0.872976,0.8008530139923096,0.934002,0.9052760004997253,0.984642743893354,0.9500535824265888,0.9173826244848765,0.969244177742366,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
ALASKA NATIVE MEDICAL CENTER,4315 DIPLOMACY DR,ANCHORAGE,AK,99508,ANCHORAGE,(907) 729-3971,Acute Care Hospitals,Government - Federal,Yes,Y,Y,3,6.0,0.0,0.0,7.0,2.0,1.0,8.0,0.0,2.0,20026,0.887868,0.8801199793815613,0.907733,0.8821529746055603,0.872976,0.8232619762420654,0.934002,0.9104089736938477,0.9912734543665965,0.971819879420006,0.9430522445543353,0.9747398546189919,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,1111 EAST MCDOWELL ROAD,PHOENIX,AZ,85006,MARICOPA,(602) 839-2000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,Y,3,7.0,0.0,0.0,8.0,2.0,1.0,10.0,0.0,0.0,30002,0.887868,0.8642529845237732,0.907733,0.9059540033340454,0.872976,0.8149700164794922,0.934002,0.908581018447876,0.9734025604298986,0.9980401762787575,0.9335537477313147,0.9727827332788109,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
TUCSON MEDICAL CENTER,5301 EAST GRANT ROAD,TUCSON,AZ,85712,PIMA,(520) 327-5461,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,3,7.0,0.0,1.0,8.0,1.0,0.0,11.0,0.0,1.0,30006,0.887868,0.8664820194244385,0.907733,0.870261013507843,0.872976,0.7572119832038879,0.934002,0.9004210233688354,0.9759131080570969,0.958719153658447,0.8673915241700665,0.964046140553056,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
VERDE VALLEY MEDICAL CENTER,269 SOUTH CANDY LANE,COTTONWOOD,AZ,86326,YAVAPAI,(928) 773-2357,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,4,5.0,0.0,0.0,5.0,0.0,0.0,10.0,4.0,0.0,30007,0.887868,0.8827559947967529,0.907733,0.8895609974861145,0.872976,0.7933120131492615,0.934002,0.9006100296974182,0.9942423815215246,0.979980894697135,0.9087443562586618,0.9642485023559031,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
ST. MARY'S HOSPITAL,1601 WEST ST MARY'S ROAD,TUCSON,AZ,85745,PIMA,(520) 872-3000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,N,2,7.0,0.0,0.0,7.0,1.0,0.0,9.0,0.0,0.0,30010,0.887868,0.8560960292816162,0.907733,0.8822479844093323,0.872976,0.7928550243377686,0.934002,0.9065020084381104,0.9642154343681901,0.9719245465454404,0.9082208724383816,0.9705568172638928,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
ST JOSEPH'S HOSPITAL,350 NORTH WILMOT ROAD,TUCSON,AZ,85711,PIMA,(520) 873-3000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,Y,3,6.0,0.0,0.0,7.0,3.0,0.0,10.0,0.0,0.0,30011,0.887868,0.8685020208358765,0.907733,0.8758770227432251,0.872976,0.7831709980964661,0.934002,0.8948990106582642,0.9781882226140333,0.9649060051173914,0.8971277539090033,0.9581339340368267,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
YAVAPAI REGIONAL MEDICAL CENTER,1003 WILLOW CREEK ROAD,PRESCOTT,AZ,86301,YAVAPAI,(928) 445-2700,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,2,7.0,0.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,30012,0.887868,0.8776950240135193,0.907733,0.8753029704093933,0.872976,0.7893720269203186,0.934002,0.8928390145301819,0.9885422427810432,0.9642736029310307,0.9042310749898264,0.9559283754533522,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
YUMA REGIONAL MEDICAL CENTER,2400 SOUTH AVENUE A,YUMA,AZ,85364,YUMA,(928) 336-7600,Acute Care Hospitals,Voluntary non-profit - Private,Yes,N,Y,2,7.0,0.0,0.0,8.0,1.0,1.0,11.0,0.0,1.0,30013,0.887868,0.8528140187263489,0.907733,0.8816490173339844,0.872976,0.7921050190925598,0.934002,0.8999429941177368,0.960518927054865,0.971264697145509,0.9073617362820511,0.9635343330289837,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
BANNER CASA GRANDE MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,AZ,85122,PINAL,(520) 381-6300,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,Y,2,5.0,0.0,0.0,7.0,1.0,1.0,8.0,0.0,1.0,30016,0.887868,0.8748270273208618,0.907733,0.873449981212616,0.872976,0.7999429702758789,0.934002,0.9044529795646667,0.9853120366100162,0.9622322656691075,0.916340163161277,0.9683630008979283,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
VALLEYWISE HEALTH MEDICAL CENTER,2601 EAST ROOSEVELT STREET,PHOENIX,AZ,85008,MARICOPA,(602) 344-5011,Acute Care Hospitals,Government - Local,No,Y,Y,3,1.0,0.0,0.0,6.0,3.0,1.0,3.0,0.0,0.0,30022,0.887868,0.8742327837351045,0.907733,0.8794762468776209,0.872976,0.8143797528194916,0.934002,0.9048931558588238,0.984642743893354,0.9688710742890486,0.9328775966572869,0.9688342807176257,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
FLAGSTAFF MEDICAL CENTER,1200 NORTH BEAVER STREET,FLAGSTAFF,AZ,86001,COCONINO,(928) 779-3366,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,3,7.0,0.0,0.0,7.0,2.0,0.0,9.0,0.0,0.0,30023,0.887868,0.8654130101203918,0.907733,0.868232011795044,0.872976,0.8182169795036316,0.934002,0.9070960283279419,0.9747090897750474,0.9564839129953896,0.9372731661622217,0.9711928115014121,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,350 WEST THOMAS ROAD,PHOENIX,AZ,85013,MARICOPA,(602) 406-5001,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,Y,3,7.0,0.0,0.0,7.0,2.0,0.0,10.0,0.0,0.0,30024,0.887868,0.8729140162467957,0.907733,0.8870919942855835,0.872976,0.8139529824256897,0.934002,0.9162319898605347,0.983157424579775,0.9772609283628374,0.9323887282418872,0.9809743339527481,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
ABRAZO CENTRAL CAMPUS,2000 WEST BETHANY HOME ROAD,PHOENIX,AZ,85015,MARICOPA,(602) 249-0212,Acute Care Hospitals,Physician,Yes,Y,N,2,6.0,0.0,0.0,5.0,1.0,0.0,7.0,0.0,0.0,30030,0.887868,0.8742327837351045,0.907733,0.8882390260696411,0.872976,0.8120909929275513,0.934002,0.9138090014457703,0.984642743893354,0.9785245507981324,0.9302558064913025,0.9783801334962562,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
CHANDLER REGIONAL MEDICAL CENTER,1955 WEST FRYE ROAD,CHANDLER,AZ,85224,MARICOPA,(480) 728-3000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,4,7.0,0.0,0.0,8.0,1.0,1.0,11.0,0.0,0.0,30036,0.887868,0.8613460063934326,0.907733,0.8841469883918762,0.872976,0.8004369735717773,0.934002,0.9094120264053345,0.9701284497171118,0.9740165757903219,0.9169060473275066,0.9736724615207831,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
TEMPE ST LUKES HOSPITAL,1500 S MILL AVE,TEMPE,AZ,85282,MARICOPA,(480) 784-5566,Acute Care Hospitals,Proprietary,Yes,Y,N,2,5.0,0.0,0.0,5.0,0.0,0.0,5.0,1.0,0.0,30037,0.887868,0.8742327837351045,0.907733,0.8794762468776209,0.872976,0.8143797528194916,0.934002,0.9048931558588238,0.984642743893354,0.9688710742890486,0.9328775966572869,0.9688342807176257,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
HONORHEALTH SCOTTSDALE OSBORN MEDICAL CENTER,7400 EAST OSBORN ROAD,SCOTTSDALE,AZ,85251,MARICOPA,(480) 882-4004,Acute Care Hospitals,Proprietary,Yes,Y,Y,3,6.0,0.0,0.0,7.0,1.0,0.0,8.0,1.0,2.0,30038,0.887868,0.8590120077133179,0.907733,0.8860819935798645,0.872976,0.8172150254249573,0.934002,0.8952990174293518,0.9674996820623312,0.9761482656021809,0.9361254208878106,0.95856220589394,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
CANYON VISTA MEDICAL CENTER,5700 EAST HIGHWAY 90,SIERRA VISTA,AZ,85635,COCHISE,(520) 263-2000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,Y,3,6.0,0.0,0.0,5.0,0.0,0.0,8.0,1.0,0.0,30043,0.887868,0.879131019115448,0.907733,0.8657910227775574,0.872976,0.8106780052185059,0.934002,0.9152460098266602,0.9901595947995062,0.9537948083605613,0.9286372193720169,0.9799186830720492,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
KINGMAN REGIONAL MEDICAL CENTER,3269 STOCKTON HILL ROAD,KINGMAN,AZ,86401,MOHAVE,(928) 757-2101,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,Y,3,7.0,0.0,0.0,6.0,1.0,0.0,11.0,1.0,0.0,30055,0.887868,0.8915979862213135,0.907733,0.8790969848632812,0.872976,0.8599380254745483,0.934002,0.9057689905166626,1.0042010594157167,0.9684532619870394,0.98506491069004,0.9697720031827155,Outperforms Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
BANNER BOSWELL MEDICAL CENTER,10401 WEST THUNDERBIRD BOULEVARD,SUN CITY,AZ,85351,MARICOPA,(623) 832-4000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,N,3,7.0,0.0,0.0,7.0,0.0,0.0,9.0,0.0,1.0,30061,0.887868,0.86524498462677,0.907733,0.869035005569458,0.872976,0.83017498254776,0.934002,0.9115279912948608,0.9745198437456581,0.9573685274959245,0.9509711407275344,0.9759379437033977,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,2200 EAST SHOW LOW LAKE ROAD,SHOW LOW,AZ,85901,NAVAJO,(928) 537-4375,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,5,5.0,0.0,0.0,6.0,0.0,0.0,10.0,2.0,0.0,30062,0.887868,0.8852019906044006,0.907733,0.8707990050315857,0.872976,0.8082770109176636,0.934002,0.9035159945487976,0.9969972908184557,0.9593118296146397,0.9258868639202723,0.9673598070976268,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,1625 NORTH CAMPBELL AVENUE,TUCSON,AZ,85719,PIMA,(520) 874-4189,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,3,7.0,0.0,0.0,7.0,1.0,0.0,10.0,1.0,1.0,30064,0.887868,0.8782560229301453,0.907733,0.8948339819908142,0.872976,0.8253380060195923,0.934002,0.9028040170669556,0.9891740922413527,0.9857898544955557,0.9454303509141057,0.9665975202054766,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
BANNER DESERT MEDICAL CENTER,1400 SOUTH  DOBSON ROAD,MESA,AZ,85202,MARICOPA,(480) 412-3000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,2,7.0,1.0,0.0,8.0,2.0,0.0,9.0,0.0,1.0,30065,0.887868,0.8632329702377319,0.907733,0.8989850282669067,0.872976,0.8210110068321228,0.934002,0.9026669859886169,0.9722537249205196,0.990362836061823,0.9404737436448686,0.9664508063030025,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
HAVASU REGIONAL MEDICAL CENTER,101 CIVIC CENTER LANE,LAKE HAVASU CITY,AZ,86403,MOHAVE,(928) 855-8185,Acute Care Hospitals,Proprietary,Yes,Y,Y,2,7.0,0.0,0.0,6.0,0.0,0.0,11.0,0.0,1.0,30069,0.887868,0.8775290250778198,0.907733,0.8710960149765015,0.872976,0.8203259706497192,0.934002,0.9043390154838562,0.9883552792507668,0.9596390292922053,0.9396890299959212,0.9682409839420646,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
ABRAZO SCOTTSDALE CAMPUS,3929 EAST BELL ROAD,PHOENIX,AZ,85032,MARICOPA,(602) 923-5609,Acute Care Hospitals,Proprietary,Yes,Y,N,1,5.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,1.0,30083,0.887868,0.8742327837351045,0.907733,0.874701976776123,0.872976,0.825344979763031,0.934002,0.9011080265045166,0.984642743893354,0.963611520982627,0.9454383393850816,0.9647816883738114,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
NORTHWEST MEDICAL CENTER,6200 NORTH LA CHOLLA BOULEVARD,TUCSON,AZ,85741,PIMA,(520) 469-8100,Acute Care Hospitals,Proprietary,Yes,Y,Y,1,7.0,0.0,1.0,8.0,2.0,2.0,11.0,0.0,0.0,30085,0.887868,0.8643620014190674,0.907733,0.8751620054244995,0.872976,0.7491049766540527,0.934002,0.8891810178756714,0.9735253454557067,0.9641183094858284,0.8581048925217334,0.9520118991990075,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
HONORHEALTH SCOTTSDALE SHEA MEDICAL CENTER,9003 EAST SHEA BOULEVARD,SCOTTSDALE,AZ,85260,MARICOPA,(480) 323-3000,Acute Care Hospitals,Proprietary,Yes,Y,Y,3,7.0,1.0,0.0,8.0,1.0,0.0,11.0,0.0,2.0,30087,0.887868,0.8756610155105591,0.907733,0.8844130039215088,0.872976,0.8298730254173279,0.934002,0.8919230103492737,0.9862513521272972,0.9743096306089002,0.9506252467620278,0.9549476450256784,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
BANNER BAYWOOD MEDICAL CENTER,6644 EAST BAYWOOD AVENUE,MESA,AZ,85206,MARICOPA,(480) 321-2000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,N,2,5.0,0.0,0.0,8.0,0.0,0.0,7.0,1.0,0.0,30088,0.887868,0.8742327837351045,0.907733,0.8684539794921875,0.872976,0.7854989767074585,0.934002,0.8901190161705017,0.984642743893354,0.9567284427162915,0.8997944693868543,0.9530161778781006,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
BANNER THUNDERBIRD MEDICAL CENTER,5555 WEST THUNDERBIRD ROAD,GLENDALE,AZ,85306,MARICOPA,(602) 865-4470,Acute Care Hospitals,Government - Hospital District or Authority,No,Y,Y,3,7.0,0.0,0.0,8.0,1.0,1.0,11.0,0.0,0.0,30089,0.887868,0.8561729788780212,0.907733,0.8926590085029602,0.872976,0.8176220059394836,0.934002,0.9172829985618591,0.9643021022021531,0.9833938046793057,0.9365916198606647,0.9820996085253128,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
HONORHEALTH DEER VALLEY MEDICAL CENTER,19829 NORTH 27TH AVENUE,PHOENIX,AZ,85027,MARICOPA,(623) 879-6100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,N,3,7.0,0.0,0.0,7.0,1.0,0.0,9.0,0.0,0.0,30092,0.887868,0.8500019907951355,0.907733,0.8643990159034729,0.872976,0.7816299796104431,0.934002,0.8993539810180664,0.9573517581387498,0.9522613102128852,0.8953625066559024,0.9629036993690232,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
BANNER DEL E. WEBB MEDICAL CENTER,14502 WEST MEEKER BOULEVARD,SUN CITY WEST,AZ,85375,MARICOPA,(623) 524-4000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,3,6.0,0.0,1.0,8.0,2.0,0.0,10.0,0.0,1.0,30093,0.887868,0.8883619904518127,0.907733,0.8791090250015259,0.872976,0.784949004650116,0.934002,0.9102749824523926,1.0005563782587195,0.9684665259514922,0.8991644726202278,0.9745963953528928,Outperforms Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
ABRAZO ARROWHEAD HOSPITAL,18701 NORTH 67TH AVENUE,GLENDALE,AZ,85308,MARICOPA,(623) 561-1000,Acute Care Hospitals,Proprietary,Yes,Y,Y,3,7.0,0.0,0.0,7.0,4.0,0.0,9.0,0.0,1.0,30094,0.887868,0.8686850070953369,0.907733,0.8838170170783997,0.872976,0.8238329887390137,0.934002,0.9109539985656738,0.9783943188574619,0.9736530643684869,0.9437063432889492,0.9753233917761138,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
WESTERN ARIZONA REGIONAL MEDICAL CENTER,2735 SILVER CREEK ROAD,BULLHEAD CITY,AZ,86442,MOHAVE,(928) 763-2273,Acute Care Hospitals,Proprietary,Yes,Y,N,1,5.0,0.0,0.0,6.0,1.0,0.0,7.0,0.0,1.0,30101,0.887868,0.8438119888305664,0.907733,0.8770440220832825,0.872976,0.7807909846305847,0.934002,0.8847320079803467,0.9503799988630814,0.9661916247214571,0.8944014321477163,0.9472485155067619,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
MAYO CLINIC HOSPITAL,5777 EAST MAYO BOULEVARD,PHOENIX,AZ,85054,MARICOPA,(480) 342-4201,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,N,5,7.0,3.0,0.0,7.0,1.0,0.0,11.0,1.0,0.0,30103,0.887868,0.8902440071105957,0.907733,0.9013789892196655,0.872976,0.8600649833679199,0.934002,0.9315130114555359,1.0026760814789988,0.9930001324394568,0.9852103418283206,0.9973351357443945,Outperforms Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
BANNER HEART HOSPITAL,6750 EAST BAYWOOD AVENUE,MESA,AZ,85206,MARICOPA,(480) 854-5050,Acute Care Hospitals,Voluntary non-profit - Private,No,Y,N,4,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,30105,0.887868,0.8887240290641785,0.907733,0.8877729773521423,0.872976,0.7986810207366943,0.934002,0.9048931558588238,1.0009641400120046,0.9780111303127046,0.9148945913022745,0.9688342807176257,Outperforms Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
ABRAZO WEST CAMPUS,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85395,MARICOPA,(623) 882-1970,Acute Care Hospitals,Proprietary,Yes,Y,Y,2,6.0,0.0,0.0,7.0,4.0,0.0,8.0,0.0,1.0,30110,0.887868,0.8643569946289062,0.907733,0.8684920072555542,0.872976,0.7763299942016602,0.934002,0.8767409920692444,0.9735197063402513,0.9567703358317414,0.8892913369916929,0.9386928422736187,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,2800 EAST AJO WAY,TUCSON,AZ,85713,PIMA,(520) 874-2000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,N,4,4.0,0.0,0.0,5.0,2.0,0.0,7.0,1.0,0.0,30111,0.887868,0.8801130056381226,0.907733,0.8909850120544434,0.872976,0.825842022895813,0.934002,0.9048931558588238,0.991265599884355,0.9815496539780346,0.9460077057053264,0.9688342807176257,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
ORO VALLEY HOSPITAL,1551 EAST TANGERINE ROAD,ORO VALLEY,AZ,85755,PIMA,(520) 901-3500,Acute Care Hospitals,Proprietary,Yes,Y,N,3,5.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,30114,0.887868,0.8597649931907654,0.907733,0.8610029816627502,0.872976,0.8401669859886169,0.934002,0.9019950032234192,0.9683477647474235,0.9485200842789127,0.9624170492529198,0.9657313402149237,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
